content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
STOP IT. Where TF are you guys. https://t.co/GkYafwoRxH,Tue Dec 24 11:55:01 +0000 2019,2019-12-24 11:55:01+00:00,80,,['https://twitter.com/ameliexrose/status/1209442250461192193'],0,https://twitter.com/ameliexrose/status/1209442250461192193,1,2,,https://twitter.com/alexwaarren/status/1209442349505400832,1209442349505400832,1209442349505400832
Literally my best friend. I love you. https://t.co/od7ODwxNA3,Tue Dec 24 11:43:11 +0000 2019,2019-12-24 11:43:11+00:00,912,,['https://twitter.com/lilpapivoni/status/1209396757223890944'],0,https://twitter.com/lilpapivoni/status/1209396757223890944,0,10,,https://twitter.com/alexwaarren/status/1209439372698779649,1209439372698779649,1209439372698779649
@lilpapivoni AVANI COME HOME RIGHT NOW,Tue Dec 24 11:42:57 +0000 2019,2019-12-24 11:42:57+00:00,62,,[],0,,0,2,,https://twitter.com/alexwaarren/status/1209439315287085056,1209439315287085056,1209396757223890944
Larray and I are crying,Tue Dec 24 04:45:51 +0000 2019,2019-12-24 04:45:51+00:00,81,,[],0,,3,2,,https://twitter.com/alexwaarren/status/1209334348530376705,1209334348530376705,1209334348530376705
I didn't have the guts to say hi,Tue Dec 24 04:06:20 +0000 2019,2019-12-24 04:06:20+00:00,112,,[],0,,4,2,,https://twitter.com/alexwaarren/status/1209324401478397952,1209324401478397952,1209324401478397952
Fangirling I see Victoria Justice rn,Tue Dec 24 03:55:30 +0000 2019,2019-12-24 03:55:30+00:00,78,,[],0,,0,1,,https://twitter.com/alexwaarren/status/1209321677470892032,1209321677470892032,1209321677470892032
I was in a Louis Vuitton store today and I stood at the bathroom for 30 minutes yelling cause no one was opening the door... Turns out it was a slide door.,Tue Dec 24 02:28:51 +0000 2019,2019-12-24 02:28:51+00:00,101,,[],0,,4,1,,https://twitter.com/alexwaarren/status/1209299869677936642,1209299869677936642,1209299869677936642
YouTube video will be out tomorrow I promise🤧,Tue Dec 24 02:25:49 +0000 2019,2019-12-24 02:25:49+00:00,56,,[],0,,4,1,,https://twitter.com/alexwaarren/status/1209299107849785344,1209299107849785344,1209299107849785344
Someone take my fucking phone away from me.,Mon Dec 23 07:25:11 +0000 2019,2019-12-23 07:25:11+00:00,82,,[],0,,4,3,,https://twitter.com/alexwaarren/status/1209012058533986304,1209012058533986304,1209012058533986304
@_thehypehouse no. Not real account. No.,Mon Dec 23 07:25:00 +0000 2019,2019-12-23 07:25:00+00:00,1,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1209012010152648704,1209012010152648704,1209012010152648704
I'm this far https://t.co/kZhEB7dSda,Mon Dec 23 06:57:14 +0000 2019,2019-12-23 06:57:14+00:00,38,"[Photo(previewUrl='https://pbs.twimg.com/media/EMc_qORUUAEHBcr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EMc_qORUUAEHBcr?format=jpg&name=large', type='photo')]",[],0,,3,1,,https://twitter.com/alexwaarren/status/1209005024560308225,1209005024560308225,1209005024560308225
Update: power is back on and I'm still alive... Btw why is it impossible to build a chair from Ikea?,Mon Dec 23 06:56:33 +0000 2019,2019-12-23 06:56:33+00:00,61,,[],0,,1,2,,https://twitter.com/alexwaarren/status/1209004851700498432,1209004851700498432,1209004851700498432
I love gifs,Mon Dec 23 06:28:46 +0000 2019,2019-12-23 06:28:46+00:00,36,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1208997861691547648,1208997861691547648,1208997861691547648
"Update: power is out at our house, if you're here to kill us. Please take off your shoes before coming upstairs. Love HypeHouse https://t.co/Emi1Sn0sS2",Mon Dec 23 06:28:40 +0000 2019,2019-12-23 06:28:40+00:00,86,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EMc5Hr7UEAAa3ww.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EMc5Hr7UEAAa3ww.mp4', bitrate=None)], type='gif')]",[],0,,2,1,,https://twitter.com/alexwaarren/status/1208997835527487488,1208997835527487488,1208997835527487488
I still don't know how to use this app,Mon Dec 23 06:27:18 +0000 2019,2019-12-23 06:27:18+00:00,44,,[],0,,2,1,,https://twitter.com/alexwaarren/status/1208997488998244353,1208997488998244353,1208997488998244353
@_thehypehouse @larrayxo Who are you?,Mon Dec 23 06:26:29 +0000 2019,2019-12-23 06:26:29+00:00,3,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1208997285507395585,1208997285507395585,1208937997053247488
Oh also I met my idol yesterday... Love you Larry. @larrayxo https://t.co/nh9dqCL3wY,Mon Dec 23 02:30:54 +0000 2019,2019-12-23 02:30:54+00:00,247,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EMcCsqwUcAE6t93.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EMcCsqwUcAE6t93.mp4', bitrate=None)], type='gif')]",[],0,,1,2,,https://twitter.com/alexwaarren/status/1208937997053247488,1208937997053247488,1208937997053247488
This is my favorite video I've ever made https://t.co/SrALokkKOA,Mon Dec 23 02:27:56 +0000 2019,2019-12-23 02:27:56+00:00,251,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1208937217537658880/pu/img/7C_jCIsSL-99MlN1.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1208937217537658880/pu/vid/720x1280/OnmTJULBB-u0laO5.mp4?tag=10', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1208937217537658880/pu/vid/320x568/tKgLWogaUgNR4P1t.mp4?tag=10', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1208937217537658880/pu/vid/360x640/8409WvdnoeYNCWcK.mp4?tag=10', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1208937217537658880/pu/pl/qvzVh7m6nIm4WbvU.m3u8?tag=10', bitrate=None)], duration=6.763, type='video')]",[],1,,2,23,,https://twitter.com/alexwaarren/status/1208937251456995329,1208937251456995329,1208937251456995329
@alexwarrenstan I love you text my number,Sun Dec 22 21:08:32 +0000 2019,2019-12-22 21:08:32+00:00,3,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1208856871949365248,1208856871949365248,1208635055670587393
Comment vlog bit ideas,Sun Dec 22 06:27:07 +0000 2019,2019-12-22 06:27:07+00:00,40,,[],0,,8,0,,https://twitter.com/alexwaarren/status/1208635055670587393,1208635055670587393,1208635055670587393
Mcfangytangy,Sun Dec 22 06:26:52 +0000 2019,2019-12-22 06:26:52+00:00,33,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1208634993192226816,1208634993192226816,1208634993192226816
@lilpapivoni come home,Sun Dec 22 06:26:33 +0000 2019,2019-12-22 06:26:33+00:00,5,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1208634915551510528,1208634915551510528,1208634915551510528
About to take a shower... thought you guys should know. Also Calvin sprayed febreeze everywhere and I think I’m sick now.,Thu Dec 19 20:30:07 +0000 2019,2019-12-19 20:30:07+00:00,52,,[],0,,2,1,,https://twitter.com/alexwaarren/status/1207760041387757569,1207760041387757569,1207760041387757569
Hi,Thu Dec 19 20:29:34 +0000 2019,2019-12-19 20:29:34+00:00,67,,[],0,,12,4,,https://twitter.com/alexwaarren/status/1207759901222563842,1207759901222563842,1207759901222563842
Why did I just randomly get hundreds of people requesting money on Venmo...,Tue Dec 10 12:07:52 +0000 2019,2019-12-10 12:07:52+00:00,67,,[],0,,4,1,,https://twitter.com/alexwaarren/status/1204372155330248705,1204372155330248705,1204372155330248705
@YTCount Thank you!!!,Mon Dec 09 05:09:20 +0000 2019,2019-12-09 05:09:20+00:00,2,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1203904438718488576,1203904438718488576,1202803392738971648
@bebesvanessa Dm me please! I wanna help:),Mon Dec 09 05:08:31 +0000 2019,2019-12-09 05:08:31+00:00,2,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1203904234309091328,1203904234309091328,1203827182000173057
So I just pre-ordered the cybertruck... I feel like I’m apart of a family now:) @Tesla @elonmusk,Fri Nov 29 06:44:01 +0000 2019,2019-11-29 06:44:01+00:00,43,,[],0,,2,0,,https://twitter.com/alexwaarren/status/1200304386825580544,1200304386825580544,1200304386825580544
My girlfriend is never driving with me again https://t.co/sVCrrI3OgD,Thu Oct 17 03:57:51 +0000 2019,2019-10-17 03:57:51+00:00,108,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1184679791342964736/pu/img/vmVs8ZU8ZmkppbR3.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1184679791342964736/pu/vid/360x640/bj-b27TlrBf1RcTh.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1184679791342964736/pu/vid/720x1280/cMaOz0IvXyupATd3.mp4?tag=10', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1184679791342964736/pu/vid/320x568/AlD9RcaecQuPl2J4.mp4?tag=10', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1184679791342964736/pu/pl/uKFrHfYW_Joc00fy.m3u8?tag=10', bitrate=None)], duration=23.467, type='video')]",[],0,,0,4,,https://twitter.com/alexwaarren/status/1184679892924764163,1184679892924764163,1184679892924764163
Calvin has been filming tik toks all day... It's happening.,Mon Oct 07 02:45:20 +0000 2019,2019-10-07 02:45:20+00:00,97,,[],0,,1,1,,https://twitter.com/alexwaarren/status/1181037763610591235,1181037763610591235,1181037763610591235
CONFESSING FEELINGS FOR BEST FRIEND!! https://t.co/JzUIM15P8J,Mon Oct 07 02:44:58 +0000 2019,2019-10-07 02:44:58+00:00,30,,['https://youtu.be/noVCcd3KD_w'],0,,1,0,,https://twitter.com/alexwaarren/status/1181037671038062592,1181037671038062592,1181037671038062592
NEW VLOG https://t.co/fgQFmircse,Sat Oct 05 23:11:00 +0000 2019,2019-10-05 23:11:00+00:00,23,,['https://youtu.be/VZCf8YSoa10'],0,,0,0,,https://twitter.com/alexwaarren/status/1180621438518038528,1180621438518038528,1180621438518038528
SHAMPOO PRANK ON ROOMMATE!! https://t.co/DCbvdYFZcT,Mon Sep 30 02:41:53 +0000 2019,2019-09-30 02:41:53+00:00,31,,['https://youtu.be/DhxgnymTaHU'],0,,1,0,,https://twitter.com/alexwaarren/status/1178500183346180097,1178500183346180097,1178500183346180097
Oh my heart😢😩 https://t.co/PoWKtDdkKT,Sat Sep 28 19:42:12 +0000 2019,2019-09-28 19:42:12+00:00,40,,['https://twitter.com/Makiiyaremick7/status/1177682005003309057'],0,https://twitter.com/Makiiyaremick7/status/1177682005003309057,0,0,,https://twitter.com/alexwaarren/status/1178032177109327872,1178032177109327872,1178032177109327872
NEW YOUTUBE VIDEO https://t.co/g9jDQBnRNz,Sat Sep 28 19:08:02 +0000 2019,2019-09-28 19:08:02+00:00,13,,['https://youtu.be/Jn21qPr6Zlw'],0,,0,1,,https://twitter.com/alexwaarren/status/1178023577360031744,1178023577360031744,1178023577360031744
👀👀 https://t.co/u4ic9ykthU,Wed Sep 25 01:38:58 +0000 2019,2019-09-25 01:38:58+00:00,38,,['https://twitter.com/ventsmagazine/status/1176670789422276608'],0,https://twitter.com/ventsmagazine/status/1176670789422276608,1,0,,https://twitter.com/alexwaarren/status/1176672408763125760,1176672408763125760,1176672408763125760
OUR NEW HOUSE TOUR!! https://t.co/I38T4f05FA,Mon Sep 23 01:59:28 +0000 2019,2019-09-23 01:59:28+00:00,21,,['https://youtu.be/PpflFSr6iHk'],0,,0,0,,https://twitter.com/alexwaarren/status/1175952794383028225,1175952794383028225,1175952794383028225
New YouTube video!!! https://t.co/aF6rdklA6z,Sat Sep 21 21:02:42 +0000 2019,2019-09-21 21:02:42+00:00,28,,['https://youtu.be/e8pz4beuoY8'],0,,0,1,,https://twitter.com/alexwaarren/status/1175515720630669313,1175515720630669313,1175515720630669313
I don't have enough moneys for chickie nuggies,Fri Sep 20 22:11:40 +0000 2019,2019-09-20 22:11:40+00:00,75,,[],0,,0,2,,https://twitter.com/alexwaarren/status/1175170690271461376,1175170690271461376,1175170690271461376
Btw thank you all for the birthday wishes!! Wasn't on Twitter for a minute and saw some amazing messages❤️,Fri Sep 20 06:18:21 +0000 2019,2019-09-20 06:18:21+00:00,27,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1174930779043840001,1174930779043840001,1174930779043840001
New YouTube video https://t.co/231ipzwj36,Wed Sep 18 21:03:59 +0000 2019,2019-09-18 21:03:59+00:00,22,,['https://youtu.be/ld_9Tos6vo8'],0,,1,2,,https://twitter.com/alexwaarren/status/1174428880968400896,1174428880968400896,1174428880968400896
@FamousBirthdays Thank youuuu❤️,Wed Sep 18 16:14:11 +0000 2019,2019-09-18 16:14:11+00:00,5,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1174355947533164544,1174355947533164544,1174299935442964480
I made it mom https://t.co/FTDQuTF3hu,Wed Sep 18 16:13:04 +0000 2019,2019-09-18 16:13:04+00:00,63,,['https://twitter.com/FamousBirthdays/status/1174299935442964480'],0,https://twitter.com/FamousBirthdays/status/1174299935442964480,2,0,,https://twitter.com/alexwaarren/status/1174355668834242560,1174355668834242560,1174355668834242560
https://t.co/mAZu5xwtAp,Tue Sep 17 22:53:16 +0000 2019,2019-09-17 22:53:16+00:00,23,"[Photo(previewUrl='https://pbs.twimg.com/media/EEs4Q3NU0AASNCv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EEs4Q3NU0AASNCv?format=jpg&name=large', type='photo')]",[],0,,0,0,,https://twitter.com/alexwaarren/status/1174093994126495744,1174093994126495744,1174093994126495744
I have a vlog coming out monday!! House tour and another vlog will be out Friday that same week:),Sun Sep 15 01:06:52 +0000 2019,2019-09-15 01:06:52+00:00,35,,[],0,,0,2,,https://twitter.com/alexwaarren/status/1173040450187325440,1173040450187325440,1173040450187325440
NEW YOUTUBE VIDEO https://t.co/Zoe0Hr4HB9,Tue Sep 10 03:06:42 +0000 2019,2019-09-10 03:06:42+00:00,20,,['https://youtu.be/-_NyRYH3zWA'],0,,0,1,,https://twitter.com/alexwaarren/status/1171258668253212673,1171258668253212673,1171258668253212673
NEW YOUTUBE VIDEO https://t.co/YSA9LpnmCl,Tue Sep 03 22:19:45 +0000 2019,2019-09-03 22:19:45+00:00,24,,['https://youtu.be/Vj6lJqmul44'],0,,1,1,,https://twitter.com/alexwaarren/status/1169012130252763137,1169012130252763137,1169012130252763137
New YouTube video https://t.co/qf0DMxUZnq,Fri Aug 30 21:23:27 +0000 2019,2019-08-30 21:23:27+00:00,25,,['https://youtu.be/86bZqpjIj58'],0,,0,0,,https://twitter.com/alexwaarren/status/1167548409785372672,1167548409785372672,1167548409785372672
NEW YOUTUBE VIDEO https://t.co/kQSuVZyPuY,Mon Aug 26 21:07:54 +0000 2019,2019-08-26 21:07:54+00:00,22,,['https://youtu.be/GcU7RB9zjcI'],0,,1,0,,https://twitter.com/alexwaarren/status/1166094945997901824,1166094945997901824,1166094945997901824
Does Spiderman wear socks?,Sat Aug 24 20:49:58 +0000 2019,2019-08-24 20:49:58+00:00,86,,[],0,,7,4,,https://twitter.com/alexwaarren/status/1165365655576535041,1165365655576535041,1165365655576535041
I love you https://t.co/GdhTfvrlPQ,Thu Aug 22 02:43:23 +0000 2019,2019-08-22 02:43:23+00:00,36,,['https://twitter.com/thisisaspicyacc/status/1164287310420201472'],0,https://twitter.com/thisisaspicyacc/status/1164287310420201472,3,0,,https://twitter.com/alexwaarren/status/1164367434322628608,1164367434322628608,1164367434322628608
NEW YOUTUBE VIDEO https://t.co/cV2JYrJHC1,Wed Aug 21 21:03:01 +0000 2019,2019-08-21 21:03:01+00:00,19,,['https://youtu.be/U2k7sXKnU7w'],0,,0,0,,https://twitter.com/alexwaarren/status/1164281777143209984,1164281777143209984,1164281777143209984
My first interview ever!! https://t.co/sIMqXCnLBH,Wed Aug 21 20:54:20 +0000 2019,2019-08-21 20:54:20+00:00,19,,['https://youtu.be/JOBmn3B-_Sk'],0,,0,0,,https://twitter.com/alexwaarren/status/1164279592741244929,1164279592741244929,1164279592741244929
"New champion x Alex Warren merch!!
https://t.co/T8V9tIf1S4",Tue Aug 20 08:01:25 +0000 2019,2019-08-20 08:01:25+00:00,17,,['https://alexwarren.shop/collections/frontpage/products/alex-warren-x-champion-hoodie'],0,,0,1,,https://twitter.com/alexwaarren/status/1163722694551986176,1163722694551986176,1163722694551986176
Champion x Alex Warren merch drop at 12AM PST. Only available from Aug 20th - August 27th,Tue Aug 20 04:41:31 +0000 2019,2019-08-20 04:41:31+00:00,36,,[],0,,0,0,,https://twitter.com/alexwaarren/status/1163672387998457861,1163672387998457861,1163672387998457861
Does anyone have a goat I can rent for an hour,Mon Aug 19 07:38:27 +0000 2019,2019-08-19 07:38:27+00:00,59,,[],0,,3,2,,https://twitter.com/alexwaarren/status/1163354524985114625,1163354524985114625,1163354524985114625
New merch!! https://t.co/YqL1TgqU7D https://t.co/5i6J7NWj6Q,Thu Aug 15 23:03:42 +0000 2019,2019-08-15 23:03:42+00:00,20,"[Photo(previewUrl='https://pbs.twimg.com/media/ECC-MCUU4AAB4Tf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ECC-MCUU4AAB4Tf?format=jpg&name=large', type='photo')]",['http://www.alexwarren.shop'],0,,1,1,,https://twitter.com/alexwaarren/status/1162137820669988864,1162137820669988864,1162137820669988864
@hellachewy Yes!,Thu Aug 15 05:55:54 +0000 2019,2019-08-15 05:55:54+00:00,2,,[],0,,1,0,,https://twitter.com/alexwaarren/status/1161879165559173120,1161879165559173120,1161876680274665472
Coming out with a new merch site and new merch tomorrow... What do you want to see on it:) https://t.co/YqL1TgqU7D,Thu Aug 15 05:46:01 +0000 2019,2019-08-15 05:46:01+00:00,28,,['http://www.alexwarren.shop'],0,,1,1,,https://twitter.com/alexwaarren/status/1161876680274665472,1161876680274665472,1161876680274665472
New YouTube video!! https://t.co/mzrzqZKm8I,Wed Aug 14 04:05:10 +0000 2019,2019-08-14 04:05:10+00:00,26,,['https://youtu.be/unM_JlzqWww'],0,,0,2,,https://twitter.com/alexwaarren/status/1161488910331105280,1161488910331105280,1161488910331105280
MOVING IN WITH MY BEST FRIENDS!! https://t.co/p293KPQBHD,Wed Aug 07 20:05:23 +0000 2019,2019-08-07 20:05:23+00:00,35,,['https://youtu.be/o_eDQqJ5RJ0'],0,,1,2,,https://twitter.com/alexwaarren/status/1159193843310321665,1159193843310321665,1159193843310321665
I was supposed to destroy them... But I joined them @xlilhuddy https://t.co/Q6LYEYxUIH,Sun Aug 04 06:19:54 +0000 2019,2019-08-04 06:19:54+00:00,80,"[Photo(previewUrl='https://pbs.twimg.com/media/EBGu8o2VUAAtr35?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EBGu8o2VUAAtr35?format=jpg&name=large', type='photo')]",[],0,,0,4,,https://twitter.com/alexwaarren/status/1157898939187601409,1157898939187601409,1157898939187601409
@Starbucks fight me https://t.co/LFHdIC7q5C,Sun Aug 04 06:19:07 +0000 2019,2019-08-04 06:19:07+00:00,1,"[Photo(previewUrl='https://pbs.twimg.com/media/EBGuxPNU0AIGX_F?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EBGuxPNU0AIGX_F?format=jpg&name=large', type='photo')]",[],0,,0,0,,https://twitter.com/alexwaarren/status/1157898743439433728,1157898743439433728,1157898743439433728
BEST FRIEND WINS THE LOTTERY!! https://t.co/38P5RasX8m,Sat Aug 03 03:43:01 +0000 2019,2019-08-03 03:43:01+00:00,29,,['https://youtu.be/d0SL4ScbYAQ'],0,,1,1,,https://twitter.com/alexwaarren/status/1157497071659708418,1157497071659708418,1157497071659708418
MY HEART😩 https://t.co/gPSTHT6JV0,Mon Jul 29 17:41:25 +0000 2019,2019-07-29 17:41:25+00:00,55,,['https://twitter.com/madilhebertt/status/1155861101730586624'],0,https://twitter.com/madilhebertt/status/1155861101730586624,2,3,,https://twitter.com/alexwaarren/status/1155896122533019648,1155896122533019648,1155896122533019648
My life is complete @6ix9ine https://t.co/Gjv5hfrRGC,Sun Jul 28 19:06:26 +0000 2019,2019-07-28 19:06:26+00:00,77,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1155555044814540800/pu/img/Sdxzu9-0q3IZ9u_C.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1155555044814540800/pu/vid/320x400/7rpxQs44IqPJHWKb.mp4?tag=10', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1155555044814540800/pu/vid/360x450/gG1nWg_7QJ7iUfUB.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1155555044814540800/pu/vid/720x900/v5QQM97RjaBBp1bN.mp4?tag=10', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1155555044814540800/pu/pl/75PnxBMSpt86bMaU.m3u8?tag=10', bitrate=None)], duration=15.833, type='video')]",[],0,,4,3,,https://twitter.com/alexwaarren/status/1155555129333956608,1155555129333956608,1155555129333956608
